"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","U.S. total","United States",2017,32.46,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","U.S. total","United States",2018,33.59,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","U.S. total","United States",2019,28.22,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","U.S. total","United States",2020,28.56,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","U.S. total","United States",2021,30.71,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","U.S. total","United States",2022,34.36,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","U.S. total","United States",2023,35.14,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","U.S. total","United States",2024,35.86,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Heartland","United States",2003,9.64,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Heartland","United States",2004,9.86,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Heartland","United States",2005,10.35,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Heartland","United States",2006,10.56,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Heartland","United States",2007,11.05,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Heartland","United States",2008,11.42,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Heartland","United States",2009,11.64,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Heartland","United States",2010,11.86,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2003,9.73,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2004,9.95,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2005,10.45,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2006,10.66,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2007,11.15,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2008,11.53,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2009,11.75,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2010,11.98,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2011,18.02,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2012,18.56,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2013,18.74,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2014,19.05,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2015,19.07,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2016,19.1,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2017,19.44,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2018,20.11,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2019,21.9,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2020,22.18,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2021,22.87,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2022,25.8,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2023,25.65,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Crescent","United States",2024,26.4,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2003,14.24,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2004,14.56,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2005,15.29,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2006,15.6,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2007,16.32,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2008,16.87,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2009,17.2,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2010,17.53,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2011,22.84,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2012,23.53,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2013,23.75,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2014,24.14,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2015,24.16,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2016,24.21,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2017,24.64,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2018,25.49,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2019,25.55,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2020,25.78,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2021,27.82,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2022,31.27,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2023,31.95,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Northern Great Plains","United States",2024,31.73,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2003,15.46,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2004,15.81,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2005,16.6,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2006,16.94,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2007,17.72,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2008,18.31,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2009,18.67,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2010,19.03,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2011,37.72,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2012,38.85,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2013,39.23,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2014,39.87,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2015,39.91,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2016,39.98,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2017,40.7,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2018,42.1,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2019,30.86,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2020,31.73,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2021,33.93,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2022,38.36,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2023,39.11,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Basin and Range","United States",2024,39.7,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2003,19.18,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2004,19.61,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2005,20.59,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2006,21.01,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2007,21.98,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2008,22.72,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2009,23.16,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2010,23.61,"Base survey of 2003"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2011,38.63,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2012,39.79,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2013,40.18,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2014,40.83,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2015,40.87,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2016,40.95,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2017,41.68,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2018,43.11,"Base survey of 2011"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2019,34.53,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2020,35.06,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2021,37.94,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2022,42.48,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2023,43.76,"Base survey of 2019"
"Barley","Operating costs","Repairs","dollars per planted acre","No specific size","Fruitful Rim","United States",2024,44.3,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2003,2.11,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2004,2.13,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2005,2.26,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2006,2.38,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2007,2.79,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2008,2.69,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2009,3.07,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2010,3.5,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2011,6.78,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2012,5.77,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2013,6.37,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2014,6.51,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2015,6,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2016,6.77,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2017,6.97,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2018,7.21,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2019,2.55,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2020,2.51,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2021,2.6,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2022,2.75,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2023,2.83,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","U.S. total","United States",2024,3.44,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Heartland","United States",2003,0.57,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Heartland","United States",2004,0.57,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Heartland","United States",2005,0.61,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Heartland","United States",2006,0.64,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Heartland","United States",2007,0.67,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Heartland","United States",2008,0.67,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Heartland","United States",2009,0.74,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Heartland","United States",2010,0.75,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2003,2.07,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2004,2.09,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2005,2.22,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2006,2.34,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2007,2.44,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2008,2.44,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2009,2.69,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2010,2.72,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2011,1.18,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2012,1.2,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2013,1.24,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2014,1.29,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2015,1.34,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2016,1.37,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2017,1.32,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2018,1.35,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2019,2.89,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2020,2.85,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2021,2.95,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2022,3.33,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2023,3.52,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Crescent","United States",2024,3.59,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2003,0.69,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2004,0.7,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2005,0.74,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2006,0.78,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2007,0.81,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2008,0.81,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2009,0.9,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2010,0.91,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2011,1.38,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2012,1.41,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2013,1.45,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2014,1.51,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2015,1.57,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2016,1.6,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2017,1.55,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2018,1.58,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2019,0.36,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2020,0.36,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2021,0.38,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2022,0.42,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2023,0.44,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Northern Great Plains","United States",2024,0.47,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2003,3.54,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2004,3.57,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2005,3.8,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2006,4,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2007,4.17,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2008,4.17,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2009,4.6,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2010,4.65,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2011,6.48,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2012,6.61,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2013,6.8,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2014,7.07,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2015,7.38,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2016,7.52,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2017,7.27,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2018,7.43,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2019,4.64,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2020,4.6,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2021,4.79,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2022,5.12,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2023,5.27,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Basin and Range","United States",2024,5.57,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2003,5.85,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2004,5.9,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2005,6.27,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2006,6.6,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2007,6.89,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2008,6.89,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2009,7.6,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2010,7.69,"Base survey of 2003"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2011,15.85,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2012,16.17,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2013,16.64,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2014,17.29,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2015,18.05,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2016,18.4,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2017,17.78,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2018,18.18,"Base survey of 2011"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2019,7.11,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2020,7.01,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2021,7.51,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2022,8.54,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2023,8.84,"Base survey of 2019"
"Barley","Operating costs","Other variable expenses  ","dollars per planted acre","No specific size","Fruitful Rim","United States",2024,9.16,"Base survey of 2019"
"Barley","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","U.S. total","United States",2003,0.41,"Base survey of 2003"
"Barley","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","U.S. total","United States",2004,0.64,"Base survey of 2003"
"Barley","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","U.S. total","United States",2005,1.56,"Base survey of 2003"
"Barley","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","U.S. total","United States",2006,2.32,"Base survey of 2003"
"Barley","Operating costs","Interest on operating inputs","dollars per planted acre","No specific size","U.S. total","United States",2007,2.6,"Base survey of 2003"
