commodity_year,state_code,county_code,state_name,state_abbreviation,county_name,total_indemnity,insured_acres,policies_cold,policies_disease,policies_drought,policies_fire,policies_heat,policies_pest,policies_precipitation,policies_wind_storm,indemnity_cold,indemnity_disease,indemnity_drought,indemnity_fire,indemnity_heat,indemnity_pest,indemnity_precipitation,indemnity_wind_storm,event_drought,event_heat,event_cold,event_wind_storm,event_precipitation,event_pest,event_disease,event_fire,total_policies_earning,total_liability,loss_ratio,county_land_acres,indemnity_per_insured_acre,pct_land_insured,n_cause_types
2001,21,045,Kentucky,KY,Casey,31409.0,1959.231,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,17130.0,4154.0,0.0,0.0,0.0,10125.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,212.0,1332220.0,0.45233157637028715,285190.4,16.03128982748844,0.006869905158097888,3.0
2001,21,047,Kentucky,KY,Christian,442205.0,154459.9291,9.0,0.0,71.0,3.0,0.0,2.0,3.0,5.0,9705.0,0.0,307083.95,28091.0,0.0,564.25,511.8,40708.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1070.0,25730310.0,0.20646650256609467,461644.80000000005,2.8629108052594594,0.3345860910812815,6.0
2001,21,049,Kentucky,KY,Clark,238332.0,3055.6857,0.0,0.0,3.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,1790.35,0.0,0.0,0.0,136379.65,100162.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,251.0,3047800.0,1.273984904530779,162758.4,77.99624156371841,0.01877436556269907,3.0
2001,21,051,Kentucky,KY,Clay,4745.0,218.3785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4745.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,455883.0,0.19099947671376244,301446.4,21.72832948298482,0.0007244355878856074,1.0
2001,21,053,Kentucky,KY,Clinton,0.0,172.73000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,136899.0,0.0,126374.40000000001,0.0,0.001366811632735744,0.0
2001,21,055,Kentucky,KY,Crittenden,12797.0,16038.178,0.0,0.0,4.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,3055.0,0.0,0.0,1926.9,7815.1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,116.0,1715778.0,0.06300185603654965,231769.59999999998,0.7979085903648158,0.06919879915226156,3.0
2001,21,057,Kentucky,KY,Cumberland,883.0,810.583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,239019.0,0.04434957307885485,195724.8,1.0893394013938116,0.004141442474331306,1.0
2001,21,059,Kentucky,KY,Daviess,92608.0,68568.27853,10.0,1.0,20.0,0.0,1.0,0.0,8.0,0.0,19166.0,279.0,39151.0,0.0,1608.0,0.0,32404.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,439.0,8636375.0,0.12677396347965836,295929.6,1.3505953771244548,0.23170469777271352,5.0
2001,21,061,Kentucky,KY,Edmonson,0.0,3775.6885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,675226.0,0.0,193676.8,0.0,0.01949478977347829,0.0
2001,21,063,Kentucky,KY,Elliott,196022.0,866.456,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,119.56,0.0,0.0,0.0,128450.44,67452.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,88.0,763173.0,3.622188960954968,149734.4,226.23422308807372,0.0057866195076081385,3.0
2001,21,065,Kentucky,KY,Estill,63341.0,9702.29194,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,42453.54,20887.46,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.0,351135.0,2.479099804305284,162515.2,6.528457439923211,0.059700827614893856,2.0
2001,21,067,Kentucky,KY,Fayette,124934.0,4560.885,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,4374.0,1193.0,0.0,0.0,0.0,119367.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,251.0,5441532.0,0.3952356849098387,182092.8,27.392490711780717,0.025047036456136654,3.0
2001,21,069,Kentucky,KY,Fleming,159091.0,4449.12755,0.0,0.0,4.0,2.0,0.0,0.0,49.0,16.0,0.0,0.0,6730.3,726.4,0.0,0.0,123487.26999999999,28234.03,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,566.0,3509986.0,0.6106085321153736,224537.59999999998,35.75779705394151,0.019814621470969674,4.0
2001,21,073,Kentucky,KY,Franklin,21185.0,998.8288,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1756.4,0.0,0.0,0.0,0.0,19428.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,142.0,1526289.0,0.24905655941030555,134694.4,21.209840965739073,0.007415518388292313,2.0
2001,21,075,Kentucky,KY,Fulton,71636.0,81788.056,2.0,0.0,17.0,0.0,0.0,1.0,17.0,1.0,9881.65,0.0,29156.2,0.0,0.0,525.0,29498.35,538.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,389.0,10149225.0,0.08475346297093801,133728.0,0.8758736116676988,0.6116000837520937,5.0
2001,21,077,Kentucky,KY,Gallatin,0.0,232.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,196770.0,0.0,63238.4,0.0,0.0036697797540734744,0.0
2001,21,079,Kentucky,KY,Garrard,45344.0,730.805,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3802.0,0.0,0.0,0.0,41542.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,136.0,1612760.0,0.43391387559808614,147974.4,62.046647190427,0.004938725887721119,2.0
2001,21,081,Kentucky,KY,Grant,2775.0,424.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2775.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,645144.0,0.0678699831242204,166355.2,6.530948458460815,0.0025541732389489473,1.0
2001,21,083,Kentucky,KY,Graves,1202495.0,108311.68933000001,0.0,4.0,26.0,8.0,0.0,0.0,5.0,12.0,0.0,28012.6,46001.25,79486.0,0.0,0.0,48602.79,69021.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,840.0,28007080.0,0.817665594120671,355577.60000000003,11.102171957971066,0.3046077405607102,5.0
2001,21,085,Kentucky,KY,Grayson,4671.0,12515.65501,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,2092.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0,1713486.0,0.02509185844130729,322355.2,0.3732125882558982,0.03882566501176342,2.0
2001,21,087,Kentucky,KY,Green,1081.0,1828.266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,257085.0,0.05100981502453756,184742.40000000002,0.5912706356733648,0.00989629884639368,1.0
2001,21,089,Kentucky,KY,Greenup,184630.0,843.1814,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,6426.84,0.0,0.0,178203.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,81.0,968875.0,2.830923503886904,221510.40000000002,218.96830266891558,0.00380650931062379,2.0
2001,21,091,Kentucky,KY,Hancock,9849.0,14405.83355,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2436.0,0.0,0.0,0.0,0.0,0.0,7413.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,140.0,1998655.0,0.05536629789530491,120832.0,0.6836813687882712,0.11922200700145656,2.0
2001,21,093,Kentucky,KY,Hardin,30881.0,42364.5458,1.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,4773.0,2294.0,17826.0,0.0,0.0,0.0,0.0,5988.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,359.0,7330576.0,0.053844866246569416,401907.2,0.7289349954508423,0.10540877545861332,4.0
2001,21,097,Kentucky,KY,Harrison,143793.0,2998.235,1.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,621.0,0.0,13684.8,0.0,0.0,0.0,129487.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,266.0,2348824.0,0.8411160831797841,198195.2,47.959216005416515,0.015127687249741669,3.0
2001,21,099,Kentucky,KY,Hart,15543.0,2871.6195,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,10727.0,2001.0,0.0,0.0,0.0,0.0,2815.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,177.0,1210232.0,0.2553978112984324,266195.2,5.412625175445424,0.010787645682566778,3.0
2001,21,101,Kentucky,KY,Henderson,35437.0,103259.99521,0.0,0.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,32923.0,0.0,2171.0,0.0,343.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,426.0,9997583.0,0.048119200154255186,281676.8,0.3431822742963693,0.36659034471422564,3.0
2001,21,103,Kentucky,KY,Henry,1737.0,4340.273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,133.0,1297128.0,0.021726350548474653,185164.8,0.40020524054592876,0.023440054481197292,1.0
2001,21,105,Kentucky,KY,Hickman,19997.0,81343.6457,1.0,2.0,2.0,0.0,0.0,0.0,9.0,2.0,549.0,5244.8,2182.2,0.0,0.0,0.0,6336.0,5685.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,393.0,13270933.0,0.025558570499195424,156441.6,0.24583358451562495,0.5199617346025609,5.0
2001,21,107,Kentucky,KY,Hopkins,53459.0,42016.15,2.0,0.0,19.0,0.0,0.0,0.0,17.0,0.0,1458.0,0.0,9485.7,0.0,0.0,0.0,37929.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,243.0,4776102.0,0.09744729253327597,352358.39999999997,1.2723440867380758,0.11924265179998549,3.0
2001,21,109,Kentucky,KY,Jackson,15004.0,384.925,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15004.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,143.0,706015.0,0.3721322453433865,221651.19999999998,38.97902188738066,0.0017366249314237868,1.0
2001,21,111,Kentucky,KY,Jefferson,6225.0,2291.307,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2320.8,2564.2,0.0,0.0,1340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,56.0,498243.0,0.17391668762048446,246457.59999999998,2.7167900242088905,0.009296962236100652,3.0
2001,21,113,Kentucky,KY,Jessamine,29806.0,4422.499000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,223.0,2608846.0,0.19449138994199058,110803.2,6.7396284317984,0.03991309817766996,1.0
2001,21,115,Kentucky,KY,Johnson,30126.0,103.11609,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28551.14,1574.86,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,229075.0,1.5352392600519797,167385.6,292.15615138238854,0.0006160391933356274,2.0
2001,21,117,Kentucky,KY,Kenton,0.0,83.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,123966.0,0.0,103660.8,0.0,0.00080232836327715,0.0
2001,21,121,Kentucky,KY,Knox,5751.0,295.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5751.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,70844.0,0.8866790009250693,248102.40000000002,19.480057583199255,0.0011899320603105815,1.0
2001,21,123,Kentucky,KY,Larue,21350.0,21561.872,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19672.0,0.0,0.0,0.0,462.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,2338539.0,0.09846923009514849,168448.0,0.9901737659884077,0.12800313449848025,2.0
2001,21,125,Kentucky,KY,Laurel,3284.0,272.6875,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3284.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,627290.0,0.10595599148222237,278828.8,12.043089617235847,0.0009779746568503685,1.0
2001,21,127,Kentucky,KY,Lawrence,28964.0,148.56275,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2042.81,0.0,0.0,0.0,26921.190000000002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,300029.0,1.4799448163098463,268019.19999999995,194.961388369561,0.0005542989084364106,2.0
2001,21,129,Kentucky,KY,Lee,7800.0,66.775,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6896.0,904.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,102555.0,1.2761780104712042,134310.40000000002,116.81018345189067,0.0004971692437815686,2.0
2001,21,131,Kentucky,KY,Leslie,4352.0,29.58,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,59352.0,1.127169127169127,258579.19999999998,147.12643678160921,0.00011439435190456154,1.0
2001,21,135,Kentucky,KY,Lewis,67840.0,3355.31225,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67382.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,209.0,1237218.0,0.8616572676929329,310073.6,20.21868456505054,0.01082101878392743,1.0
2001,21,137,Kentucky,KY,Lincoln,32645.0,5479.76,0.0,1.0,1.0,2.0,0.0,0.0,10.0,2.0,0.0,1175.6,982.0,9432.0,0.0,0.0,17819.0,3236.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,212.0,2490727.0,0.27068149216851983,215206.4,5.95737769537352,0.025462811514899188,5.0
2001,21,139,Kentucky,KY,Livingston,83684.0,19616.7137,0.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,35086.0,0.0,3137.0,0.0,43429.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,2037415.0,0.2671783509038549,202291.19999999998,4.265954087916367,0.09697264982362061,3.0
2001,21,141,Kentucky,KY,Logan,205188.0,115915.86146,0.0,1.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,4458.0,184064.6,0.0,0.0,0.0,16579.0,86.4,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,742.0,17824526.0,0.13945503331620626,355635.19999999995,1.770146012940652,0.32594034971791325,4.0
2001,21,143,Kentucky,KY,Lyon,31893.0,9104.9611,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,24156.0,0.0,0.0,3621.0,4116.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,87.0,1690890.0,0.2133767762999438,138048.0,3.5028156243303443,0.06595503810268892,3.0
2001,21,145,Kentucky,KY,McCracken,85795.0,38457.6274,0.0,0.0,8.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,15596.0,0.0,0.0,0.0,33752.0,6714.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,260.0,5007694.0,0.24187978043478875,160652.80000000002,2.2308968545469865,0.2393834866245717,3.0
2001,21,147,Kentucky,KY,McCreary,844.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4707.0,2.822742474916388,273728.0,336.25498007968133,9.16968669628244e-06,1.0
2001,21,149,Kentucky,KY,McLean,13445.0,48641.96984,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,11729.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,316.0,6501042.0,0.02252678668666069,162752.0,0.2764073914815782,0.2988717179512387,2.0
2001,21,151,Kentucky,KY,Madison,165507.0,2321.008,0.0,1.0,2.0,0.0,0.0,0.0,26.0,1.0,0.0,805.5,456.0,0.0,0.0,0.0,162794.5,1451.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,332.0,3706136.0,0.8068749664831977,282035.2,71.30824193626218,0.008229497594626486,4.0
2001,21,153,Kentucky,KY,Magoffin,409324.0,415.26111999999995,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,383357.68,25966.32,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,102.0,847272.0,5.217043296498808,198041.6,985.7026826879436,0.0020968378360910027,2.0
2001,21,155,Kentucky,KY,Marion,40210.0,10676.54,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,35074.8,0.0,0.0,5135.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170.0,1564027.0,0.3082572464601397,221689.59999999998,3.766201409820035,0.04815985955137274,2.0
2001,21,157,Kentucky,KY,Marshall,60588.0,22409.4544,1.0,0.0,8.0,2.0,0.0,0.0,8.0,0.0,1173.6,0.0,7154.8,22544.0,0.0,0.0,29715.6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,206.0,2358523.0,0.20066902924518928,195129.59999999998,2.7036802823722477,0.11484395191708485,4.0
2001,21,161,Kentucky,KY,Mason,88459.0,4783.7519,0.0,0.0,2.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,3662.5,0.0,0.0,0.0,55018.100000000006,29778.4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,315.0,3131980.0,0.422210448943746,154310.40000000002,18.491552624206953,0.031000839217577035,3.0
2001,21,163,Kentucky,KY,Meade,67693.0,21058.6455,3.0,0.0,22.0,0.0,0.0,0.0,3.0,0.0,9184.0,0.0,51185.0,0.0,0.0,0.0,6543.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,213.0,2744971.0,0.21425225510365564,197446.4,3.21449924212837,0.10665499852111762,3.0
2001,21,165,Kentucky,KY,Menifee,12797.0,330.18,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,12552.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,75.0,439486.0,0.48188733242958276,130496.0,38.75764734387304,0.0025301924963217265,2.0
2001,21,167,Kentucky,KY,Mercer,10167.0,1897.9315000000001,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3502.0,5768.0,0.0,0.0,0.0,897.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,133.0,1217253.0,0.1181426263987822,160588.8,5.356884587246694,0.011818579502431056,3.0
2001,21,169,Kentucky,KY,Metcalfe,0.0,141.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,107178.0,0.0,186176.0,0.0,0.0007585027071158474,0.0
2001,21,171,Kentucky,KY,Monroe,6169.0,530.23824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6169.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,360612.0,0.2633736071382829,211718.4,11.634392872154976,0.0025044504398295097,1.0
2001,21,173,Kentucky,KY,Montgomery,109358.0,2790.2355000000002,0.0,0.0,2.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,886.56,0.0,0.0,0.0,108471.44,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,273.0,2459985.0,0.7361845072603284,127097.6,39.19310753518833,0.021953486926582406,2.0
2001,21,175,Kentucky,KY,Morgan,117305.0,662.59376,0.0,3.0,0.0,0.0,0.0,0.0,33.0,3.0,0.0,7342.6,0.0,0.0,0.0,0.0,109373.41,588.99,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,181.0,1065839.0,1.6043903439786638,244006.4,177.03909556890486,0.00271547697109584,3.0
2001,21,177,Kentucky,KY,Muhlenberg,116125.0,19420.18761,2.0,2.0,10.0,2.0,0.0,0.0,7.0,0.0,9565.0,4378.0,82131.0,6012.0,0.0,0.0,14039.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,174.0,3533515.0,0.3452063509050426,303820.80000000005,5.97960237728105,0.06391987516983695,5.0
2001,21,179,Kentucky,KY,Nelson,98723.0,14806.642,1.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,813.0,0.0,65240.0,0.0,0.0,590.0,23197.0,8883.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,160.0,1853293.0,0.6222063958251925,270483.2,6.667480715749054,0.05474144789768828,5.0
2001,21,181,Kentucky,KY,Nicholas,346919.0,1648.39299,0.0,1.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,1496.0,0.0,0.0,0.0,0.0,301948.4,17691.4,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,269.0,2698311.0,1.5859734298854358,125830.40000000001,210.45891489747234,0.01310011722127562,3.0
2001,21,183,Kentucky,KY,Ohio,60298.0,33768.92694,1.0,0.0,10.0,0.0,0.0,0.0,8.0,4.0,865.0,0.0,31706.0,0.0,0.0,0.0,10126.0,17027.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,246.0,4711735.0,0.14954824020773758,380025.6,1.785606042713065,0.08885961087884606,4.0
2001,21,185,Kentucky,KY,Oldham,6268.0,6499.0139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2033826.0,0.050547164181511735,121081.6,0.9644540073994918,0.05367466155055764,1.0
2001,21,187,Kentucky,KY,Owen,12338.0,694.8217,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2238.0,0.0,0.0,0.0,10100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,895148.0,0.29360112319444115,225369.59999999998,17.757073505332375,0.003083032050462884,2.0
2001,21,189,Kentucky,KY,Owsley,28900.0,3609.6730000000002,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25385.2,3514.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.0,313543.0,1.077032012820035,126777.6,8.006265387474155,0.028472482520571458,2.0
2001,21,191,Kentucky,KY,Pendleton,8727.0,615.3050000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8727.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111.0,1068971.0,0.15567527069694428,179545.6,14.18320995278764,0.003427012413559564,1.0
2001,21,193,Kentucky,KY,Perry,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6637.0,0.0,218976.0,0.0,4.566710507087535e-05,0.0
2001,21,197,Kentucky,KY,Powell,158332.0,1736.6965,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158332.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,586108.0,3.350587239445561,115289.59999999999,91.16849144338116,0.015063774182580217,1.0
2001,21,199,Kentucky,KY,Pulaski,193694.0,3789.308,0.0,2.0,1.0,0.0,0.0,0.0,9.0,10.0,0.0,33406.0,12360.0,0.0,0.0,0.0,41565.0,106363.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,342.0,2479705.0,1.2680458265139116,423424.0,51.11592934646642,0.00894920457980653,4.0
2001,21,201,Kentucky,KY,Robertson,31699.0,574.2564,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31699.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,146.0,1050724.0,0.45799199572334676,64044.799999999996,55.2000813573867,0.00896647971420006,1.0
2001,21,203,Kentucky,KY,Rockcastle,10662.0,384.056,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10662.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,519635.0,0.36563786008230453,203219.19999999998,27.76157643676964,0.0018898608005542784,1.0
2001,21,205,Kentucky,KY,Rowan,80285.0,880.0205,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80261.8,23.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.0,559728.0,2.02780864821176,179724.8,91.23082928181788,0.004896488965351471,2.0
2001,21,207,Kentucky,KY,Russell,1350.0,704.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,376692.0,0.06690123395609297,162259.2,1.9166607510470646,0.004340894075651796,1.0
2001,21,209,Kentucky,KY,Scott,98018.0,4513.345,1.0,1.0,8.0,0.0,0.0,0.0,16.0,1.0,345.0,104.0,1276.0,0.0,0.0,0.0,84288.82,11604.18,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,358.0,4470871.0,0.39253047559549553,182220.80000000002,21.717373699550997,0.024768550022829447,5.0
2001,21,211,Kentucky,KY,Shelby,1387.0,24894.63198,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,4371478.0,0.004976141785957737,245881.6,0.055714822420925784,0.10124642096033212,1.0
